Image	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z	hemisphere	channel	Atlas_AP	Atlas_DV	Atlas_ML	animal
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	9.3337	4.9558	7.9681	Left	Negative	-4.312308986983374	3.9205548070586147	2.2680999999999996	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	9.5689	4.3235	8.3102	Left	Negative	-4.491505403835207	3.3069741090686025	2.6102	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	10.0848	2.9464	8.0135	Left	Negative	-4.88542007524294	1.9703429451826349	2.3135000000000003	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	9.2984	5.0934	3.3358	Right	Negative	-4.289135944342814	4.052775136104246	-2.3642000000000003	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	10.2158	2.6392	3.4073	Right	Negative	-4.989147336520877	1.6708621118360487	-2.2927	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	9.2486	5.2267	3.3281	Right	Negative	-4.251143308886107	4.182146511365472	-2.3719	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	9.2966	5.0983	3.3461	Right	Negative	-4.287769857025712	4.057528206397201	-2.3539000000000003	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	10.445800000000002	2.022	3.6245	Right	Negative	-5.164479592658127	1.0719001042106324	-2.0755000000000003	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker+	Root object (Image)	Polygon	9.2315	5.2725	3.3308	Right	Positive	-4.238100112566581	4.226595821589913	-2.3692	animalid0
animalid0_043.ome.tiff	Detection		Cells: marker-	Root object (Image)	Polygon	10.217	2.6356	3.4326	Right	Negative	-4.990029009484696	1.6673801282813516	-2.2674000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	8.8988	6.6931	4.8394	Right	Positive	-4.03047958465878	5.589045520160568	-0.8605999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	9.0383	6.2813	5.4879	Right	Positive	-4.133558010179092	5.190561659450861	-0.2121000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	8.9654	6.4944	5.3446	Right	Positive	-4.079508305467732	5.39682922396089	-0.3554000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	9.0373	6.2947	4.457200000000001	Right	Positive	-4.13372970243382	5.203237337226177	-1.242799999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	8.8834	6.7348	5.1461	Right	Positive	-4.018772580780745	5.62950183042737	-0.5539000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PG	Polygon	9.0599	6.2294	4.4238	Right	Negative	-4.150552432609272	5.140009505474836	-1.2762000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PG	Polygon	9.0261	6.3279	4.3966	Right	Negative	-4.1254658924744145	5.235359926372077	-1.3034	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	8.9965	6.4106	4.7242	Right	Positive	-4.103186309336129	5.315516012577703	-0.9758000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	9.0052	6.3786	5.3862	Right	Positive	-4.109064219441604	5.28472675234489	-0.3138000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PG	Polygon	8.8926	6.707	5.2323	Right	Positive	-4.025514642354803	5.602618661159058	-0.4676999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PG	Polygon	9.0666	6.2098	4.4451	Right	Negative	-4.155518684528631	5.121038335666869	-1.2549000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1225	6.0407	5.0878	Right	Negative	-4.1964679320533325	4.957520200967787	-0.6122000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1349	6.0064	4.9423	Right	Negative	-4.205831304333424	4.924265153462641	-0.7576999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	TRN	Polygon	9.0669	6.2016	5.1578	Right	Positive	-4.155102865847529	5.113307226207482	-0.5422000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1448	5.9711	5.5909	Right	Negative	-4.2126170341255404	4.8902758526985854	-0.10909999999999975	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.18	5.8734	5.1437	Right	Negative	-4.2391679714319235	4.795562168045096	-0.5563000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.2409	5.6944	5.3525	Right	Negative	-4.28423535059388	4.622328799933495	-0.34750000000000014	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1869	5.8545	5.011699999999999	Right	Negative	-4.244394471310826	4.777232420746313	-0.6883000000000008	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1637	5.9204	5.1748	Right	Negative	-4.227026317762169	4.841073472181188	-0.5251999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.0815	6.1634	4.7392	Right	Negative	-4.166317959066707	5.076206029396476	-0.9607999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1772	5.8815	5.1544	Right	Negative	-4.237084587793522	4.803404853315935	-0.5456000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.2359	5.7092	5.3215	Right	Negative	-4.280544282096088	4.636649102729096	-0.37849999999999984	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.1902	5.8443	5.0846	Right	Negative	-4.246792925238503	4.767375022947442	-0.6154000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	TRN	Polygon	9.2366	5.708	5.2369	Right	Negative	-4.281137031493453	4.635463774725884	-0.46309999999999985	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4579	5.0719	4.5957	Right	Negative	-4.446155150219372	4.019454694353932	-1.1043000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5448	4.8167	4.8745	Right	Negative	-4.510482323934342	3.772470007364622	-0.8254999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4573	5.0733	4.6142	Right	Negative	-4.4456794514403635	4.020819762100008	-1.0857999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5739	4.7367	4.4147	Right	Negative	-4.532499130228999	3.694892519733935	-1.2853000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2437	5.6878	5.1832	Right	Negative	-4.286449467846403	4.615895829779926	-0.5167999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4723	5.0247	5.1047	Right	Negative	-4.456386602814204	3.9739116513848507	-0.5952999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4607	5.0618	4.7914	Right	Negative	-4.448064222372276	4.009732388926733	-0.9085999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4122	5.2006	4.9969	Right	Negative	-4.411845996608203	4.144165830071929	-0.7031000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3891	5.2654	5.1939	Right	Negative	-4.3944815912123305	4.2069648681480345	-0.5061	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3648	5.3361	5.179	Right	Negative	-4.376435971060962	4.2754074529586505	-0.5209999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.332	5.4375	4.589	Right	Negative	-4.352598377278166	4.373401100354904	-1.1109999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.532	4.8513	5.1032	Right	Negative	-4.500746620497837	3.806039886984306	-0.5968	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4953	4.9587	5.0385	Right	Negative	-4.473546801848968	3.9099930634877	-0.6615000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5141	4.9067	4.761699999999999	Right	Negative	-4.487743163550213	3.85957715214144	-0.9383000000000008	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5482	4.8135	4.2166	Right	Negative	-4.513590487531061	3.7691830578402397	-1.4834000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5013	4.9416	4.9869	Right	Negative	-4.478033606836535	3.893428974784578	-0.7130999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3441	5.3993	4.8846	Right	Negative	-4.361322983752114	4.3365054603631705	-0.8154000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5421	4.83	4.3302	Right	Negative	-4.5089517696280375	3.7851914827692243	-1.3698000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3169	5.4804	4.6766	Right	Negative	-4.341294818700854	4.414960515897209	-1.0234000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3678	5.3287	5.0511	Right	Negative	-4.378779602658905	4.268206190196997	-0.6489000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3457	5.3964	4.7249	Right	Negative	-4.362664143615094	4.333648454772115	-0.9751000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4322	5.1476	4.480299999999999	Right	Negative	-4.427150636204412	4.092711441374238	-1.2197000000000013	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5413	4.8301	4.5342	Right	Negative	-4.508163529443839	3.785351241959209	-1.1658	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5922	4.6776	5.0116	Right	Negative	-4.545578588807691	3.637845068196453	-0.6884000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3401	5.4144	4.5404	Right	Negative	-4.358654256675237	4.351025483454516	-1.1596000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.515	4.9053	4.657	Right	Negative	-4.488517720738652	3.8581874175770507	-1.0430000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4931	4.9657	4.9807	Right	Negative	-4.4719652637124	3.916752624035916	-0.7193000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3812	5.2878	5.2502	Right	Negative	-4.3885639417349545	4.228666173448155	-0.44979999999999976	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3641	5.3418	4.8393	Right	Negative	-4.376235422505959	4.2808219263136715	-0.8607000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2858	5.5704	4.7262	Right	Negative	-4.31815718043749	4.50210054976511	-0.9737999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3186	5.4763	4.6126	Right	Negative	-4.342631011142345	4.410967515939569	-1.0874000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3416	5.4081	4.739	Right	Negative	-4.359599467543064	4.344981345870422	-0.9610000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5012	4.9422	4.9664	Right	Negative	-4.477986280812374	3.8940010831042557	-0.7336	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5362	4.8408	4.9393	Right	Negative	-4.504015502930971	3.7958265457070435	-0.7606999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5654	4.7622	4.3263	Right	Negative	-4.5262539467352845	3.719556569913037	-1.3737000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3847	5.2816	4.8662	Right	Negative	-4.39151025757324	4.222551571416463	-0.8338000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5597	4.7728	4.9364	Right	Negative	-4.521499487829286	3.72998722628968	-0.7636000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2862	5.5674	4.8972	Right	Negative	-4.318294191088483	4.499248230439488	-0.8028000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2678	5.6239	4.595	Right	Negative	-4.304888508108838	4.5538603980464725	-1.1050000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.1948	5.8337	4.809	Right	Negative	-4.2504515699766	4.7570348115712795	-0.891	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2859	5.5656	5.1652	Right	Negative	-4.31783845234211	4.497581239117076	-0.5348000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.379	5.2977	4.906	Right	Negative	-4.387235155252354	4.238151183223092	-0.7940000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3414	5.4058	5.0163	Right	Negative	-4.359199770395127	4.34283622723615	-0.6837	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5284	4.8622	5.0765	Right	Negative	-4.498110317180656	3.8165798186562134	-0.6234999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.515	4.9063	4.5481	Right	Negative	-4.488604876481399	3.8591272276552298	-1.1519000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2532	5.659799999999999	5.2459	Right	Negative	-4.293472956681339	4.588800031677664	-0.4541000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5141	4.9093	4.5254	Right	Negative	-4.487969768481357	3.862020658344707	-1.1745999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4738	5.0247	4.6834	Right	Negative	-4.457880894861342	3.973788317293288	-1.0166000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5008	4.9446	4.8386	Right	Negative	-4.477796976715731	3.8962895163829714	-0.8614000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3907	5.2632	4.9509	Right	Negative	-4.395883760095234	4.204765729611706	-0.7491000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4384	5.1307	4.3678	Right	Negative	-4.431854111280145	4.07631887014121	-1.3322000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.3501	5.3841	4.6643	Right	Positive	-4.365975384650899	4.321727010808589	-1.0357000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3616	5.3525	4.4766	Right	Negative	-4.374677502208129	4.291083450969465	-1.2233999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3624	5.3443	5.0783	Right	Negative	-4.374759780876071	4.283311230146224	-0.6217000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4226	5.175800000000001	4.4362	Right	Negative	-4.420044959048214	4.120003423764906	-1.2637999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2911	5.5505	5.1712	Right	Negative	-4.321702613056698	4.4829625487524805	-0.5288000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.306	5.5123	4.6676	Right	Negative	-4.333216564685303	4.445836685123162	-1.0324	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.4213	5.1779	4.5985	Right	Positive	-4.418932933000466	4.1220839144751045	-1.1015000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3739	5.3105	5.105299999999999	Right	Negative	-4.383270155799257	4.250600088135106	-0.5947000000000013	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5598	4.7737	4.8026	Right	Negative	-4.521677547467569	3.73082483308727	-0.8974000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5139	4.9045	5.0671	Right	Negative	-4.487352181976551	3.857526014514986	-0.6329000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2781	5.5883	5.1568	Right	Negative	-4.312046569057367	4.51955626516788	-0.5432000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4247	5.1658	4.8176	Right	Negative	-4.421265410486731	4.110432655254921	-0.8824000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4269	5.1569	5.0876	Right	Negative	-4.422681352712078	4.101887455558164	-0.6124	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2963	5.5376	4.9443	Right	Negative	-4.3257585164053305	4.470411440559879	-0.7557	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4966	4.9554	4.9759	Right	Negative	-4.47455424100542	3.9067848006836856	-0.7241	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4153	5.1911	5.0215	Right	Negative	-4.414106220616185	4.1349827438733255	-0.6785000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5319	4.8569	4.5972	Right	Negative	-4.501135073187415	3.811311045694884	-1.1028000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2537	5.6613	4.9483	Right	Negative	-4.294101787644507	4.5901686354310804	-0.7517000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3411	5.4094	4.7484	Right	Negative	-4.359214672659592	4.34624421033591	-0.9516	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2176	5.7679	4.7596	Right	Negative	-4.267429961220294	4.6933206302353065	-0.9404000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4039	5.2239	5.0407	Right	Negative	-4.405608309420062	4.166745853533494	-0.6593	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5422	4.8289	4.4065	Right	Negative	-4.508955517780825	3.7841494694104565	-1.2934999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3189	5.4756	4.5799	Right	Negative	-4.342868860531848	4.410284982066529	-1.1200999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3891	5.2689	4.8692	Right	Negative	-4.394786636311947	4.210254203421664	-0.8308	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5295	4.8666	4.3162	Right	Negative	-4.499589616616647	3.820624537999727	-1.3838	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.1863	5.8591	4.7304	Right	Negative	-4.244197670908609	4.781604880742565	-0.9695999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3622	5.343	5.2512	Right	Negative	-4.374447239470881	4.282105921590133	-0.4488000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5372	4.8435	4.3953	Right	Negative	-4.505247018134483	3.7982818101904208	-1.3047000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3429	5.4018	4.9739	Right	Negative	-4.360345439471273	4.338953652831869	-0.7260999999999997	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.369	5.3277	4.8295	Right	Negative	-4.379887880553866	4.267167712845567	-0.8704999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3219	5.4673	4.5347	Right	Negative	-4.345134051961318	4.402237890234513	-1.1653000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4187	5.1835	4.813	Right	Negative	-4.416830898944814	4.127560630004952	-0.8870000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3393	5.4131	4.895	Right	Negative	-4.357743998451191	4.34986950853505	-0.8050000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5128	4.9116	4.6792	Right	Negative	-4.486875173582159	3.8642891110705406	-1.0208000000000004	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4973	4.9549	4.8439	Right	Negative	-4.47520799942271	3.9062573397352005	-0.8561000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5748	4.7333	4.4821	Right	Negative	-4.53309937593194	3.6916231650131857	-1.2179000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2886	5.5622	4.7258	Right	Negative	-4.320231848501617	4.494163883486453	-0.9742000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4749	5.0193	4.9037	Right	Negative	-4.458506068018405	3.9686228978706395	-0.7963000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2998	5.5291	4.7829	Right	Negative	-4.328504374035296	4.4621352753483725	-0.9171000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4219	5.1791	4.3068	Right	Negative	-4.419635236710619	4.123162352932295	-1.3932000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5384	4.8351	4.8688	Right	Negative	-4.505710343533111	3.790288738260461	-0.8311999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5373	4.8388	4.8384	Right	Negative	-4.504937005613377	3.7938564805502057	-0.8616000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker+	PRNr	Polygon	9.418	5.1875	4.6002	Right	Positive	-4.41648218562714	4.131377426227067	-1.0998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3773	5.299	5.2807	Right	Negative	-4.38565492673117	4.239512714961831	-0.4192999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3882	5.2746	4.5445	Right	Negative	-4.3943868488173266	4.215685121322227	-1.1555	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4013	5.2331	4.908	Right	Negative	-4.403820036038303	4.175605885344789	-0.7919999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3004	5.5231	5.1869	Right	Negative	-4.328579156397665	4.456447081242669	-0.5131000000000006	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3593	5.3512	5.2878	Right	Negative	-4.372272951936946	4.29005081014156	-0.41220000000000034	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.5337	4.8541	4.3608	Right	Negative	-4.502684187564286	3.808531576566105	-1.3392	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.2817	5.583	4.6578	Right	Negative	-4.315170944533935	4.514279269933779	-1.0422000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.4764	5.0215	4.2647	Right	Negative	-4.460192102699588	3.9705671459510716	-1.4352999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3394	5.416	4.577	Right	Negative	-4.358096369574969	4.352586735489	-1.1230000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	PRNr	Polygon	9.3399	5.4148	4.5613	Right	Negative	-4.358489880032717	4.35141785203133	-1.1387	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4334	5.1355	5.3292	Right	Negative	-4.427291485354876	4.081241072155015	-0.3708	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4295	5.1434	5.6526	Right	Negative	-4.424094856400025	4.088986240410695	-0.04740000000000055	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4154	5.1877	5.3472	Right	Negative	-4.413909510560651	4.131779167334744	-0.3528000000000002	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.3751	5.3024	5.5569	Right	Negative	-4.3837596279207105	4.242888959228599	-0.14310000000000045	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4737	5.0181	5.3778	Right	Negative	-4.457206047489396	3.9675937930500726	-0.3222000000000005	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.5281	4.8593	5.4419	Right	Negative	-4.4975587071172605	3.8138790362478057	-0.2580999999999998	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.3743	5.3052	5.5041	Right	Negative	-4.38320670824193	4.245586205629669	-0.19589999999999996	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.3753	5.3024	5.5203	Right	Negative	-4.383958866860328	4.242872514683057	-0.17970000000000041	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4925	4.9637	5.3462	Right	Negative	-4.471193235408049	3.9149223375161815	-0.35380000000000056	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.3439	5.3933	5.5313	Right	Negative	-4.36060081035601	4.330883044439633	-0.1687000000000003	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.485	4.9849	5.4005	Right	Negative	-4.465569476918612	3.935462981631403	-0.2995000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4928	4.962	5.4095	Right	Negative	-4.471343929054807	3.9132999935649635	-0.29049999999999976	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.5299	4.8529	5.5553	Right	Negative	-4.49879406082024	3.807716250837581	-0.14470000000000027	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.3921	5.2554	5.3422	Right	Negative	-4.396598617879129	4.197320099183113	-0.3578000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4089	5.2054	5.4511	Right	Negative	-4.408976901669688	4.148948253448628	-0.2488999999999999	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.503	4.9328	5.3822	Right	Negative	-4.47896016728711	3.885018867459492	-0.3178000000000001	animalid0
animalid0_044.ome.tiff	Detection		Cells: marker-	CS	Polygon	9.4324	5.1376	5.4151	Right	Negative	-4.426478317716553	4.083296896046899	-0.2849000000000004	animalid0
