Name	hemisphere	Area µm^2	Area mm^2	length µm	length mm	density µm^-1	density mm^-1	coverage index	relative count	relative density	channel	animal
IO	Ipsi.	1208651.6	1.2086516	679.6258	0.6796258000000001	0.0005623008317698831	562.3008317698831	0.38215415263227215	0.0014418787556595874	0.00020226724360992236	marker1	mouse0
IP	Contra.	2786992.3	2.7869922999999996	370.7584	0.3707584	0.00013303172742888455	133.03172742888455	0.04932263041076935	0.0005073338132656749	5.7331368130724855e-05	marker3	mouse0
IP	Contra.	2786992.3	2.7869922999999996	450.1366	0.4501366	0.00016151339922970006	161.51339922970007	0.0727030923836998	0.00020074004242984252	1.948970031102466e-05	marker2	mouse0
IP	Contra.	2786992.3	2.7869922999999996	134.3518	0.1343518	4.820673526798047e-05	48.20673526798047	0.006476661655376659	0.00025432247579134233	1.9947076315551755e-05	marker1	mouse0
IP	Ipsi.	2896935.2	2.8969352	4516.072	4.516072	0.0015589137099097003	1558.9137099097004	7.0401665557393205	0.004938316807725737	0.00039357454366498195	marker3	mouse0
IP	Ipsi.	2896935.2	2.8969352	23705.7479	23.7057479	0.008183043894112646	8183.043894112646	193.98517560846867	0.010220560047695082	0.0006895130997687032	marker2	mouse0
IP	Ipsi.	2896935.2	2.8969352	2661.5083999999997	2.6615083999999998	0.0009187324590484452	918.7324590484452	2.4452141571100925	0.005646596141537797	0.0003304805392547312	marker1	mouse0
IP	both	5683927.5	5.6839275	4886.8304	4.8868304	0.0008597629719942769	859.7629719942768	4.20151582833598	0.0029701868331970106	0.0002770365256486922	marker3	mouse0
IP	both	5683927.5	5.6839275	24155.8845	24.1558845	0.004249857954732885	4249.8579547328845	102.65907789593379	0.005295248914871402	0.00041965497337601455	marker2	mouse0
IP	both	5683927.5	5.6839275	2795.8602	2.7958602	0.0004918887864069343	491.8887864069343	1.3752522807414487	0.0027969207862089053	0.0001801793718618548	marker1	mouse0
IRN	Contra.	7497681.8	7.4976818	21781.434999999998	21.781435	0.002905089277061611	2905.089277061611	63.27701325751447	0.02980501177302641	0.001251977599741201	marker3	mouse0
IRN	Contra.	7497681.8	7.4976818	156169.5031	156.16950310000001	0.020829038530282788	20829.03853028279	3252.8605973250174	0.06964435391066051	0.0025134244010595265	marker2	mouse0
IRN	Contra.	7497681.8	7.4976818	33338.0786	33.3380786	0.004446451515187001	4446.451515187001	148.23615010439335	0.0631076225824914	0.0018398613225680796	marker1	mouse0
IRN	both	14910016.5	14.9100165	26201.0058	26.201005799999997	0.0017572754396348253	1757.2754396348253	46.04238398606961	0.015924817534833723	0.0005662368562756048	marker3	mouse0
IRN	both	14910016.5	14.9100165	176214.40149999998	176.21440149999998	0.011818524915783961	11818.524915783963	2082.5942946477085	0.03862823231861324	0.0011670278893330247	marker2	mouse0
IRN	both	14910016.5	14.9100165	35643.953	35.643953	0.0023906045308534703	2390.6045308534704	85.21059553932815	0.035657474235783776	0.0008756809153663808	marker1	mouse0
IRN	Ipsi.	7412334.7	7.412334700000001	4419.5707999999995	4.4195708	0.0005962454447719421	596.245444771942	2.635148957347087	0.004832792914854741	0.00015053240429326538	marker3	mouse0
IRN	Ipsi.	7412334.7	7.412334700000001	20044.8984	20.044898399999997	0.0027042624505339724	2704.2624505339722	54.206666067888506	0.008642211526561753	0.00022786439972505916	marker2	mouse0
IRN	Ipsi.	7412334.7	7.412334700000001	2305.8744	2.3058744	0.00031108611433857677	311.08611433857675	0.7173255072487971	0.00489209107508764	0.0001119018989791137	marker1	mouse0
ISN	both	44783.6	0.0447836	37515.6946	37.5156946	0.8377105592225726	837710.5592225726	31427.29350298925	0.022801818974352007	0.2699307022817323	marker3	mouse0
ISN	both	44783.6	0.0447836	135774.2142	135.7742142	3.031784273707339	3031784.273707339	411638.1273865317	0.02976327612470855	0.2993754996558328	marker2	mouse0
ISN	both	44783.6	0.0447836	20558.5906	20.5585906	0.459065162246894	459065.1622468939	9437.732729356469	0.020566389329587726	0.16815604433982226	marker1	mouse0
ISN	Contra.	23311.3	0.0233113	5.3822	0.0053822	0.00023088373449786157	230.88373449786155	0.0012426624358143905	7.364828550771919e-06	9.95016800407222e-05	marker3	mouse0
ISN	Contra.	23311.3	0.0233113	10.8034	0.0108034	0.00046344047736505473	463.44047736505473	0.005006732853165632	4.817815246275377e-06	5.592301356370813e-05	marker2	mouse0
ISN	Contra.	23311.3	0.0233113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse0
ISN	Ipsi.	21472.3	0.0214723	37510.3124	37.510312400000004	1.7469163713249165	1746916.3713249164	65527.378825072024	0.04101746079069668	0.4410390448775486	marker3	mouse0
ISN	Ipsi.	21472.3	0.0214723	135763.41079999998	135.76341079999997	6.322723266720379	6322723.266720379	858394.4762344767	0.058533402878265445	0.5327602509565686	marker2	mouse0
ISN	Ipsi.	21472.3	0.0214723	20558.5906	20.5585906	0.9574470643573348	957447.0643573347	19683.762217294297	0.043616641734970756	0.3444067084169348	marker1	mouse0
KF	Contra.	205201.2	0.2052012	12.2194	0.0122194	5.95483847073019e-05	59.548384707301906	0.0007276455320924049	1.6720632082290214e-05	2.5662978533217846e-05	marker3	mouse0
KF	Contra.	205201.2	0.2052012	46.0067	0.046006700000000005	0.00022420287990518575	224.20287990518574	0.01031483463493391	2.051685401732949e-05	2.7054392756642607e-05	marker2	mouse0
KF	Contra.	205201.2	0.2052012	41.0003	0.0410003	0.000199805361762017	199.805361762017	0.008192079773851226	7.761189507090917e-05	8.267584969543916e-05	marker1	mouse0
KF	both	480138.0	0.480138	52.1633	0.0521633	0.00010864230700340319	108.64230700340319	0.005667141252910622	3.1704547560338014e-05	3.5007191808769536e-05	marker3	mouse0
KF	both	480138.0	0.480138	72.1385	0.0721385	0.00015024534612965437	150.24534612965437	0.01083847390177407	1.581359249525517e-05	1.4836073911527506e-05	marker2	mouse0
KF	both	480138.0	0.480138	1107.074	1.1070740000000001	0.0023057412660526765	2305.7412660526766	2.552626206374001	0.0011074939592728699	0.0008445954135852861	marker1	mouse0
KF	Ipsi.	274936.8	0.2749368	39.9439	0.0399439	0.00014528393434418382	145.28393434418385	0.0058032069450506445	4.3678584561122155e-05	3.667942478014225e-05	marker3	mouse0
KF	Ipsi.	274936.8	0.2749368	26.1318	0.026131799999999997	9.504657070279424e-05	95.04657070279424	0.0024837379762912785	1.1266534689435314e-05	8.008738121864305e-06	marker2	mouse0
KF	Ipsi.	274936.8	0.2749368	1066.0737000000001	1.0660737000000002	0.0038775227615946654	3877.5227615946656	4.1337250372874434	0.0022617578967682106	0.001394797582912795	marker1	mouse0
LAV	Ipsi.	785416.6	0.7854166	260.2015	0.26020150000000003	0.00033129106260295493	331.2910626029549	0.08620243142588278	0.00028452988367888034	8.364011936991537e-05	marker3	mouse0
LAV	Ipsi.	785416.6	0.7854166	837.1466	0.8371466000000001	0.0010658631355639798	1065.8631355639798	0.8922837000027248	0.00036092964162602	8.981090704654021e-05	marker2	mouse0
LAV	Ipsi.	785416.6	0.7854166	585.8258	0.5858258	0.0007458790659632098	745.8790659632098	0.4369552005211501	0.0012428747930659523	0.0002683028269118103	marker1	mouse0
LAV	Contra.	863811.9	0.8638119000000001	2677.0523000000003	2.6770523	0.0030991148651691417	3099.1148651691415	8.296492577765243	0.0036631918566663512	0.0013355948888914128	marker3	mouse0
LAV	Contra.	863811.9	0.8638119000000001	3652.9213999999997	3.6529214	0.004228838940514711	4228.838940514711	15.447616262959514	0.0016290334907867517	0.0005102908118292336	marker2	mouse0
LAV	Contra.	863811.9	0.8638119000000001	822.7907	0.8227907	0.0009525114205997856	952.5114205997857	0.7837175385132921	0.0015575092249012787	0.0003941320210240095	marker1	mouse0
LAV	both	1649228.5	1.6492285	2937.2538000000004	2.9372538000000006	0.0017809865643238644	1780.9865643238645	5.231209553809215	0.0017852456190249383	0.0005738771569364224	marker3	mouse0
LAV	both	1649228.5	1.6492285	4490.068	4.490068	0.002722526320640227	2722.526320640227	12.224328311464422	0.000984274771834532	0.00026883762299193925	marker2	mouse0
LAV	both	1649228.5	1.6492285	1408.6164999999999	1.4086165	0.0008541063291108539	854.1063291108538	1.203108267939979	0.0014091508469010131	0.00031286003286750026	marker1	mouse0
LC	Contra.	48845.3	0.0488453	2.4173	0.0024173	4.948889657756222e-05	49.48889657756222	0.00011962950969694116	3.3077552034077067e-06	2.132774040379443e-05	marker3	mouse0
LC	Contra.	48845.3	0.0488453	359.3641	0.3593641	0.007357188920940193	7357.1889209401925	2.6439095751036437	0.0001602597182316705	0.0008877864492022154	marker2	mouse0
LC	Contra.	48845.3	0.0488453	13878.366	13.878366	0.28412899501077893	284128.99501077895	3943.2461839717635	0.026271180594963285	0.11756744603083473	marker1	mouse0
LC	both	102650.6	0.10265060000000001	26.081599999999998	0.026081599999999996	0.00025408132051834084	254.08132051834082	0.006626847369231158	1.5852243390462485e-05	8.187117677952462e-05	marker3	mouse0
LC	both	102650.6	0.10265060000000001	390.7479	0.39074790000000004	0.0038065817442859565	3806.581744285956	1.4874138227580744	8.565645333596787e-05	0.00037588337717803797	marker2	mouse0
LC	both	102650.6	0.10265060000000001	13894.1919	13.8941919	0.1353542200435263	135354.2200435263	1880.6375077595803	0.013899462545618484	0.04958039097504021	marker1	mouse0
LC	Ipsi.	53805.3	0.0538053	23.664299999999997	0.023664299999999996	0.0004398135499662672	439.8135499662672	0.010407879790466736	2.587687052665771e-05	0.00011103848540511975	marker3	mouse0
LC	Ipsi.	53805.3	0.0538053	31.3838	0.0313838	0.0005832845463179277	583.2845463179278	0.01830568554473258	1.3530896126034183e-05	4.9148255928116106e-05	marker2	mouse0
LC	Ipsi.	53805.3	0.0538053	15.8259	0.0158259	0.0002941327341358565	294.13273413585654	0.004654915237160651	3.3575872192010756e-05	0.00010580353794222556	marker1	mouse0
LRNm	Contra.	942694.6	0.9426945999999999	184.5405	0.1845405	0.00019575852030975888	195.75852030975886	0.03612537521722306	0.00025251925665596323	8.436411380589157e-05	marker3	mouse0
LRNm	Contra.	942694.6	0.9426945999999999	173.7566	0.17375659999999998	0.00018431907852235497	184.31907852235497	0.03202665639917742	7.748738328868432e-05	2.2241644465026788e-05	marker2	mouse0
LRNm	Contra.	942694.6	0.9426945999999999	133.4659	0.1334659	0.0001415791498116145	141.5791498116145	0.01889598865084196	0.00025264550323642645	5.858289490636812e-05	marker1	mouse0
LRNm	Ipsi.	780981.1	0.7809811	47.7436	0.047743600000000004	6.113284943771367e-05	61.132849437713666	0.002918702310414426	5.2207542825122034e-05	1.5434037924897006e-05	marker3	mouse0
LRNm	Ipsi.	780981.1	0.7809811	14.4099	0.0144099	1.8451022694403235e-05	18.451022694403232	0.00026587739192408116	6.212723127426888e-06	1.5547053170610222e-06	marker2	mouse0
LRNm	Ipsi.	780981.1	0.7809811	3.5192	0.0035192	4.506126972855042e-06	4.506126972855041	1.585796204287146e-05	7.466255278886145e-06	1.6209150523339658e-06	marker1	mouse0
LRNm	both	1723675.7	1.7236757	232.2841	0.2322841	0.00013476090659049147	134.76090659049146	0.03130281590255638	0.00014118091255653517	4.342323939410852e-05	marker3	mouse0
LRNm	both	1723675.7	1.7236757	188.16649999999998	0.1881665	0.0001091658367058258	109.1658367058258	0.02054135341250677	4.124827037238689e-05	1.0779651175243358e-05	marker2	mouse0
LRNm	both	1723675.7	1.7236757	136.98510000000002	0.13698510000000003	7.947266414442114e-05	79.47266414442115	0.010886570845089948	0.00013703706415324542	2.911091917814878e-05	marker1	mouse0
LRNp	both	306254.59	0.30625459000000005	105524.37999999999	105.52438	0.344564239837189	344564.239837189	36359.92777899066	0.0641370987741416	0.11102697252227438	marker3	mouse0
LRNp	both	306254.59	0.30625459000000005	112925.8602	112.9258602	0.36873197622931947	368731.97622931947	41639.37559894185	0.02475465299914684	0.03641067756042828	marker2	mouse0
LRNp	both	306254.59	0.30625459000000005	14887.5511	14.887551100000001	0.048611683175099514	48611.68317509951	723.7089173263042	0.014893198568132003	0.017806509889393668	marker1	mouse0
LRNp	Ipsi.	153411.5	0.1534115	94312.18629999999	94.3121863	0.6147660788141697	614766.0788141696	57979.932956042445	0.10313021023107048	0.15520825648779007	marker3	mouse0
LRNp	Ipsi.	153411.5	0.1534115	86726.5404	86.7265404	0.5653196820316599	565319.6820316599	49028.220242633906	0.037391514396685775	0.047634514902009595	marker2	mouse0
LRNp	Ipsi.	153411.5	0.1534115	12920.696	12.920696	0.08422247354337843	84222.47354337842	1088.2129770220354	0.02741225696660693	0.030295967231647947	marker1	mouse0
LRNp	Contra.	152843.09	0.15284309	11212.1937	11.2121937	0.07335754400149853	73357.54400149854	822.4989927010746	0.015342403529884627	0.03161417536703051	marker3	mouse0
LRNp	Contra.	152843.09	0.15284309	26199.3198	26.1993198	0.17141317805077091	171413.17805077092	4490.908669686488	0.011683681283159409	0.020684299169622767	marker2	mouse0
LRNp	Contra.	152843.09	0.15284309	1966.8551	1.9668551	0.01286845941154422	12868.45941154422	25.310395022738746	0.003723176455803556	0.005324736066832311	marker1	mouse0
MARN	both	2980115.0	2.980115	38870.3433	38.8703433	0.013043236016059783	13043.236016059784	506.9950616871681	0.02362516650291519	0.004202847653142645	marker3	mouse0
MARN	both	2980115.0	2.980115	269043.994	269.043994	0.0902797355135624	90279.7355135624	24289.22061983247	0.05897755129940153	0.008914730893804408	marker2	mouse0
MARN	both	2980115.0	2.980115	45854.1165	45.854116499999996	0.015386693634306057	15386.693634306057	705.5432424572783	0.04587151087600686	0.005636161812736503	marker1	mouse0
MARN	Contra.	1479184.8	1.4791848	29545.942900000002	29.545942900000004	0.019974477090354093	19974.477090354092	590.1647595689602	0.04042971346835809	0.008608202880760129	marker3	mouse0
MARN	Contra.	1479184.8	1.4791848	214222.29499999998	214.22229499999997	0.14482456485491196	144824.56485491197	31024.65065559558	0.09553320611502873	0.017475871229002987	marker2	mouse0
MARN	Contra.	1479184.8	1.4791848	34693.8999	34.6938999	0.02345474338297689	23454.74338297689	813.7365191091875	0.06567413698532512	0.009705149158538368	marker1	mouse0
MARN	Ipsi.	1500930.2	1.5009302	9324.4004	9.3244004	0.006212414408078404	6212.4144080784035	57.927039391652045	0.01019621547603417	0.0015684307285095628	marker3	mouse0
MARN	Ipsi.	1500930.2	1.5009302	54821.699	54.821699	0.036525148871013456	36525.14887101346	2002.3707173368896	0.02363597507700508	0.0030776528811833786	marker2	mouse0
MARN	Ipsi.	1500930.2	1.5009302	11160.2166	11.1602166	0.0074355333779012505	7435.533377901251	82.98216303390761	0.023677263611975103	0.00267466230911276	marker1	mouse0
MDRNd	both	2177848.44	2.17784844	45896.6694	45.8966694	0.021074317458013744	21074.317458013746	967.2409812011052	0.027895726264508	0.006790657284813344	marker3	mouse0
MDRNd	both	2177848.44	2.17784844	40631.4342	40.6314342	0.0186566858619418	18656.685861941798	758.0479039895586	0.008906879723539778	0.0018422665162158226	marker2	mouse0
MDRNd	both	2177848.44	2.17784844	5394.3022	5.3943022	0.002476895132335288	2476.8951323352876	13.361120861525535	0.005396348483472968	0.0009072892520518871	marker1	mouse0
MDRNd	Contra.	1205765.44	1.20576544	44574.2332	44.5742332	0.03696758235167198	36967.58235167198	1647.8016365836315	0.06099394026608554	0.015931553424648817	marker3	mouse0
MDRNd	Contra.	1205765.44	1.20576544	39383.477	39.383477	0.03266263544591227	32662.635445912267	1286.3681518434705	0.01756320380083452	0.003941375633508568	marker2	mouse0
MDRNd	Contra.	1205765.44	1.20576544	5130.1627	5.1301627	0.004254693765314753	4254.693765314753	21.8272712547403	0.009711188678353378	0.0017605154293119391	marker1	mouse0
MDRNd	Ipsi.	972083.0	0.972083	1322.4361999999999	1.3224361999999998	0.0013604149028426584	1360.4149028426584	1.7990619145386142	0.0014460816642438282	0.0003434601101893923	marker3	mouse0
MDRNd	Ipsi.	972083.0	0.972083	1247.9572	1.2479572	0.0012837969597246327	1283.7969597246326	1.6021236592264654	0.0005380476310369193	0.00010817427263346696	marker2	mouse0
MDRNd	Ipsi.	972083.0	0.972083	264.1395	0.26413949999999997	0.0002717252539135033	271.72525391350325	0.0717733727060858	0.000560392400613022	9.774326307733962e-05	marker1	mouse0
MDRNv	both	1498075.4	1.4980753999999998	94387.8395	94.3878395	0.06300606731810696	63006.06731810696	5947.006569547675	0.05736837482569739	0.020302086218144503	marker3	mouse0
MDRNv	both	1498075.4	1.4980753999999998	86100.2748	86.1002748	0.057473926078754116	57473.92607875412	4948.520829215616	0.018874174808412816	0.005675300015976781	marker2	mouse0
MDRNv	both	1498075.4	1.4980753999999998	12958.0627	12.958062700000001	0.008649806745374767	8649.806745374766	112.08473814944915	0.012962978232827339	0.003168433168587657	marker1	mouse0
MDRNv	Contra.	816657.2	0.8166572	5.3823	0.0053823	6.590647826285007e-06	6.590647826285007	3.547284379541379e-05	7.364965387540355e-06	2.840306324299194e-06	marker3	mouse0
MDRNv	Contra.	816657.2	0.8166572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse0
MDRNv	Contra.	816657.2	0.8166572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse0
MDRNv	Ipsi.	681418.2	0.6814182	94382.4572	94.3824572	0.13850885873021884	138508.85873021884	13072.806430925728	0.10320705133691735	0.034968940565325464	marker3	mouse0
MDRNv	Ipsi.	681418.2	0.6814182	86100.2748	86.1002748	0.12635452766010652	126354.52766010653	10879.159553759373	0.03712150455782278	0.010646784150750039	marker2	mouse0
MDRNv	Ipsi.	681418.2	0.6814182	12958.0627	12.958062700000001	0.01901631435732125	19016.314357321247	246.4145937650789	0.02749153331382492	0.006840426460989584	marker1	mouse0
MEV	Ipsi.	8156.1	0.008156100000000001	142.944	0.142944	0.017526023467098244	17526.023467098243	2.505239898480891	0.00015630901317860912	0.004424745670319692	marker3	mouse0
MEV	Ipsi.	8156.1	0.008156100000000001	992.6256000000001	0.9926256000000001	0.12170346121307979	121703.46121307978	120.80597120871006	0.0004279632767747168	0.010254879709735504	marker2	mouse0
MEV	Ipsi.	8156.1	0.008156100000000001	1454.9549000000002	1.4549549000000002	0.17838855580485774	178388.55580485772	259.5473033722012	0.0030867994722284225	0.06416878552470238	marker1	mouse0
MEV	both	13556.6	0.0135566	2390.924	2.390924	0.17636605048463477	176366.0504846348	421.67782288892494	0.0014531895733428215	0.05682942794722999	marker3	mouse0
MEV	both	13556.6	0.0135566	5467.910800000001	5.4679108	0.4033393918829205	403339.3918829205	2205.4238169420537	0.0011986292089744687	0.03982800920996043	marker2	mouse0
MEV	both	13556.6	0.0135566	1591.0882000000001	1.5910882000000002	0.11736631603794462	117366.31603794462	186.74016052544448	0.0015916917660159517	0.04299140310948687	marker1	mouse0
MEV	Contra.	5400.5	0.0054005	2247.98	2.24798	0.41625405055087494	416254.0505508749	935.7307805573558	0.003076063187091572	0.17938889217833304	marker3	mouse0
